path	bytes	sha256	url
models/shapes/SATURN_SMALL_MOONS/pan_30k_plt.tab.obj	1148494	1e1560b684ce96726cc4b2ed5c14d45512347e88041f946495455259f14f72fc	https://sbn.psi.edu/pds/shape-models/files/SATURN_SMALL_MOONS/pan_30k_plt.tab.obj
models/shapes/SATURN_SMALL_MOONS/pandora_30k_plt.tab.obj	1133446	5f0c8a9cd8480d13e5990b7d94cd9c4f981065fe61be04cac962ffd3e291edb6	https://sbn.psi.edu/pds/shape-models/files/SATURN_SMALL_MOONS/pandora_30k_plt.tab.obj
models/shapes/SATURN_SMALL_MOONS/prometheus_30k_plt.tab.obj	1188210	44c053c3c517520654c2fb6f8219140377b70024a545e6ac290fa976abb5cf3b	https://sbn.psi.edu/pds/shape-models/files/SATURN_SMALL_MOONS/prometheus_30k_plt.tab.obj
models/shapes/SATURN_SMALL_MOONS/telesto_30k_plt.tab.obj	1154776	3b43602b2a319b083ad2cb732e7cd4f9e0d8202c5fdcf6288c3198d9a5418ee9	https://sbn.psi.edu/pds/shape-models/files/SATURN_SMALL_MOONS/telesto_30k_plt.tab.obj
models/shapes/a153591/a153591alpha.tab.obj	144480	887f25fdfb961dd2a4baf8848bfae9aad19192976db3c1df3da7465123e021f2	https://sbn.psi.edu/pds/shape-models/files/a153591/a153591alpha.tab.obj
models/shapes/a8567/a8567.tab.obj	175224	52827820d0e484a3590a6924a7dd6755674a5f49010b8a26cfb80add31d7dcf9	https://sbn.psi.edu/pds/shape-models/files/a8567/a8567.tab.obj
models/shapes/bennu/orex/bennu.orex.obj	14868960	1dc0030bf9906a411a325b80ab1b45bd410b728461591d64de54364190083863	https://sbn.psi.edu/pds/shape-models/files/bennu/orex/bennu.orex.obj
models/shapes/bennu/radar/101955bennu.tab.obj	165640	d882ff65da7900e95b506f701a635dfcf82344bb132a1558f8b30d0242bfbff8	https://sbn.psi.edu/pds/shape-models/files/bennu/radar/101955bennu.tab.obj
models/shapes/ceres/CERES_SPC181019_0128.ICQ.obj	7418950	a556aea90d6d9876db02423618f00491a3e9b25e5a6a47c20bcf2b4e638c388d	https://sbn.psi.edu/pds/shape-models/files/ceres/CERES_SPC181019_0128.ICQ.obj
models/shapes/ceres/ceres_512_p.obj	126936028	2c098bb6cd0f7ec923db083c9f2b74012ea2a6d07a457bd514a4393e46f77325	https://sbn.psi.edu/pds/shape-models/files/ceres/ceres_512_p.obj
models/shapes/dione/dione_ver64q.tab.obj	1752471	c323c2063859f75131d986e85aa9603cd808e8e8ce4c4d1e6c39e834ed80cee6	https://sbn.psi.edu/pds/shape-models/files/dione/dione_ver64q.tab.obj
models/shapes/dsk/ATLAS_K30_THO_V01.BDS	1559552	ce8c580f3f408be97d90fb42295a6e0b2f6a8535ada1881a90f23ca0260a6a69	https://sbn.psi.edu/pds/shape-models/files/dsk/ATLAS_K30_THO_V01.BDS
models/shapes/dsk/BENNU_K3_NOL_V01.BDS	244736	6d1d0964ef41858784f3e517844b0c0c98c436303e0a26c28d76d138eeefa008	https://sbn.psi.edu/pds/shape-models/files/dsk/BENNU_K3_NOL_V01.BDS
models/shapes/dsk/CALYPSO_K30_THO_V01.BDS	1759232	a6a11f0d1b4454273f11351f6684253d9d9a66b53da4f1bbf3e3722bd2bd5b4d	https://sbn.psi.edu/pds/shape-models/files/dsk/CALYPSO_K30_THO_V01.BDS
models/shapes/dsk/DIONE_K50_GAS_V01.BDS	2835456	68ff47bc5395778e1e6fc2af05f3f91df98ce8846f8b71d61cc0c31dc4923c2f	https://sbn.psi.edu/pds/shape-models/files/dsk/DIONE_K50_GAS_V01.BDS
models/shapes/dsk/EPIMETHEUS_K30_THO_V01.BDS	1783808	46d3bb13cd5b31cfc30161bedf5ac4062d8694647b6b461042d9606adee8ad41	https://sbn.psi.edu/pds/shape-models/files/dsk/EPIMETHEUS_K30_THO_V01.BDS
models/shapes/dsk/EROS_M3_GAS_V01.BDS	111890432	b749a8a7398215fdac84d38d089e369f57cf14b55c7171e7e86f7c2b24e62f1c	https://sbn.psi.edu/pds/shape-models/files/dsk/EROS_M3_GAS_V01.BDS
models/shapes/dsk/HELENE_K30_THO_V01.BDS	1757184	eb8a64f6ef85d3d032c40eca7ea76756a62042baf827b9b1cabeadad9f6a3087	https://sbn.psi.edu/pds/shape-models/files/dsk/HELENE_K30_THO_V01.BDS
