hostname,pl_name,sy_dist,ra,dec,st_mass,st_rad,st_teff,pl_orbsmax,pl_orbper,pl_orbeccen,pl_orbincl,pl_orblper,pl_bmasse,pl_rade
"EPIC 212624936","EPIC 212624936 c",561.92900000,210.6376171,-10.0236852,1.000000,0.930000,5765.00,,11.81143700000,,90.00000,,5.90000000,2.30000000
"K2-334","K2-334 b",371.82300000,136.4894259,16.3255146,1.360000,1.490000,6502.00,,5.11398100000,,88.58000,,27.20000000,5.65000000
"K2-379","K2-379 b",182.20700000,283.0317641,-27.1807287,0.856000,0.751000,4603.00,,8.77724700000,,,,5.40000000,2.18100000
"61 Vir","61 Vir d",8.50332000,199.5964550,-18.3157745,0.942000,0.963000,5577.00,0.4760000000,123.01000000000,0.350000,,314.0000,22.90000000,5.11000000
"K2-202","K2-202 b",300.39700000,283.2643203,-22.4070553,0.971461,0.910685,5491.00,,3.40516400000,,87.67245,,5.91000000,2.30165603
"K2-343","K2-343 c",166.16900000,134.2021746,21.5026882,0.490000,0.460000,3804.00,,7.67697200000,,,,4.74000000,2.02000000
"K2-342","K2-342 b",208.35700000,133.1218996,21.2386816,1.010000,1.090000,5920.00,,11.56105200000,,,,4.78000000,2.03000000
"Kepler-260","Kepler-260 b",627.36500000,291.9259658,38.0140525,1.013000,0.862000,5250.00,0.0750000000,8.18739900000,0.000000,88.89000,,4.70000000,2.01000000
"K2-381","K2-381 d",145.70100000,288.0267612,-21.0075789,0.754000,0.675000,4473.00,,26.80302300000,,89.47797,,3.50000000,1.68900000
"K2-381","K2-381 b",145.70100000,288.0267612,-21.0075789,0.754000,0.675000,4473.00,,7.93893340000,,88.86250,,1.26000000,1.07500000
"K2-348","K2-348 b",201.85600000,130.8783479,24.4229559,0.830000,0.850000,5077.00,,4.68841800000,,,,10.70000000,3.26000000
"K2-384","K2-384 d",82.66030000,20.4998403,0.7509701,0.330000,0.348000,3623.00,,6.67958200000,,,,2.52000000,1.39200000
"81 Cet","81 Cet b",101.26000000,39.4243555,-3.3963607,1.230000,11.210000,4734.00,2.1040000000,1005.57000000000,0.037000,,-166.7000,1051.05854195,13.10000000
"K2-352","K2-352 c",176.05100000,140.4451478,18.4696280,0.980000,0.950000,5791.00,,8.23488500000,,,,4.35000000,1.92000000
"K2-384","K2-384 c",82.66030000,20.4998403,0.7509701,0.330000,0.348000,3623.00,,4.19476600000,,,,1.82000000,1.19100000
"BD+14 4559","BD+14 4559 b",49.35200000,318.4010002,14.6893834,0.490000,0.860000,4864.00,0.7800000000,268.94000000000,0.290000,,87.6400,330.54320000,13.80000000
"K2-204","K2-204 b",577.23500000,17.3825067,-0.5177539,1.076000,1.253000,5783.00,0.0738000000,7.05590800000,0.280000,88.76000,-88.0000,10.20000000,3.17214154
"Kepler-1736","Kepler-1736 b",1430.00000000,289.7766991,38.2622374,0.976000,0.973000,6085.00,0.2188000000,37.81029892000,0.000000,89.90000,,14.30000000,3.87658560
"K2-205","K2-205 b",405.30100000,15.2175909,0.4259660,0.951027,1.077574,5890.00,,26.67226300000,,89.09695,,4.64000000,1.99552771
"Kepler-8","Kepler-8 b",1021.87000000,281.2881335,42.4510975,1.213000,1.486000,6213.00,0.0474000000,3.52249910000,0.000000,83.97800,,187.51970000,15.87194400
"K2-209","K2-209 b",76.49860000,14.6903464,1.3828070,0.744790,0.712365,4720.00,,2.08061500000,,86.23126,,0.58600000,0.86850263
"Kepler-745","Kepler-745 b",1780.38000000,291.4994412,37.0592571,1.040000,1.040000,5849.00,0.0915000000,9.93143556000,0.000000,89.84000,,5.31000000,2.16000000
"K2-211","K2-211 b",272.29700000,21.1061587,1.7049101,0.851000,0.818000,5117.00,0.0141900000,0.66956100000,0.190000,84.10000,-150.0000,2.33000000,1.33162691
"Kepler-262","Kepler-262 c",613.12900000,290.7287168,37.2526575,0.816000,0.881000,5841.00,0.1520000000,21.85372200000,0.000000,88.95000,,3.33000000,1.64000000
"Kepler-119","Kepler-119 b",701.99600000,295.9463854,42.6588324,0.918000,0.839000,5595.00,0.0350000000,2.42208200000,0.000000,89.56000,,12.60000000,3.60000000
"K2-394","K2-394 b",98.01520000,71.1100020,16.5185817,0.478000,0.631000,4938.00,,5.09571700000,,,,3.51000000,1.69200000
"CoRoT-19","CoRoT-19 b",790.66300000,97.0335983,-0.1707293,1.210000,1.650000,6090.00,0.0518000000,3.89713000000,0.047000,88.00000,,352.78000000,14.46000000
"Kepler-748","Kepler-748 b",1705.99000000,292.2628779,37.2369732,1.070000,1.100000,5934.00,0.0745000000,7.40742793000,0.000000,89.89000,,6.90000000,2.52000000
"HD 113538","HD 113538 b",16.28170000,196.2339330,-52.4463502,0.585000,0.530000,4462.00,1.2400000000,663.20000000000,0.140000,,74.0000,114.41000000,13.20000000
"Kepler-112","Kepler-112 b",513.20600000,296.9811361,43.2097025,0.782000,0.841000,5544.00,0.0760000000,8.40887800000,0.000000,89.95000,,6.17000000,2.36000000
"HD 114386","HD 114386 b",27.92430000,197.6652124,-35.0561807,0.600000,0.760000,4836.00,1.7300000000,937.70001000000,0.230000,57.00000,273.0000,464.02947422,13.60000000
"HD 136418","HD 136418 b",105.16800000,229.7756438,41.7324230,1.480000,3.780000,4989.00,1.2900000000,464.29999000000,0.250000,,12.0000,680.15620000,13.30000000
"GJ 676 A","GJ 676 A b",16.02720000,262.5448903,-51.6377777,0.626000,0.690000,3734.00,1.7350000000,1051.44521000000,0.319000,48.91900,87.0730,1840.86213334,12.80000000
"HAT-P-31","HAT-P-31 b",344.05000000,271.5376722,26.4266061,1.310000,1.390000,6065.00,0.0610000000,5.00542000000,0.250000,87.10000,276.3000,721.47410000,12.21781000
"HD 11506","HD 11506 b",51.26100000,28.2106607,-19.5073960,1.220000,1.240000,6123.00,2.8850000000,1617.70000000000,0.379000,112.59800,-140.7000,1551.00262616,12.90000000
"HD 11506","HD 11506 c",51.26100000,28.2106607,-19.5073960,1.220000,1.240000,6123.00,0.7710000000,223.92000000000,0.228000,,-120.0000,127.13136280,14.00000000
"GJ 581","GJ 581 e",6.29810000,229.8564725,-7.7226935,0.295000,0.302000,3500.00,0.0279900000,3.14810000000,0.012000,47.00000,226.0000,2.48000000,1.38000000
"HAT-P-35","HAT-P-35 b",506.96500000,123.2507030,4.7870288,1.236000,1.435000,6096.00,0.0497800000,3.64670600000,0.020000,87.30000,248.0000,335.62848000,14.93038800
"HD 116029","HD 116029 b",123.24500000,200.1646905,24.6484725,0.830000,4.890000,4819.00,1.6500000000,670.00000000000,0.000000,,40.0000,444.96200000,13.60000000
"HD 142245","HD 142245 b",97.23050000,238.2342443,15.4306118,3.500000,4.630000,4922.00,2.7800000000,1299.00000000000,0.000000,,242.0000,975.73810000,13.10000000
"GJ 876","GJ 876 b",4.67517000,343.3239737,-14.2665958,0.320000,0.300000,3293.74,0.2083170000,61.11660000000,0.032400,59.00000,50.3000,723.22350000,13.30000000
"HD 118203","HD 118203 b",92.25890000,203.5099560,53.7281876,1.270000,2.040000,5742.00,0.0713000000,6.13497790000,0.313600,88.48000,155.5000,680.15279098,12.77823800
"HD 142","HD 142 b",26.18530000,1.5836771,-49.0753625,1.210000,1.470000,6245.00,1.0390000000,351.43394000000,0.158000,59.00000,279.5180,2256.58168970,12.70000000
"GJ 876","GJ 876 d",4.67517000,343.3239737,-14.2665958,0.320000,0.300000,3293.74,0.0208066500,1.93778000000,0.207000,59.00000,234.0000,6.83000000,2.51000000
"HD 125595","HD 125595 b",28.19890000,215.3434326,-40.3942443,0.290000,0.740000,4691.00,0.0800000000,9.67370000000,0.000000,0.22430,0.0000,3531.07360177,
"GQ Lup","GQ Lup b",151.16900000,237.3003643,-35.6515055,0.700000,1.941530,4360.00,100.0000000000,,,,,6356.00000000,33.60000000
"GJ 876","GJ 876 e",4.67517000,343.3239737,-14.2665958,0.320000,0.300000,3293.74,0.3343000000,124.26000000000,0.055000,59.00000,239.0000,14.60000000,3.92000000
"HD 100655","HD 100655 b",137.17800000,173.7653631,20.4415410,2.280000,10.060000,4891.00,0.6800000000,157.57001000000,0.090000,,132.0000,511.70630000,13.50000000
"Kepler-744","Kepler-744 b",449.96400000,296.4960493,47.1827848,0.940000,0.930000,5594.00,0.0973500000,12.06222443000,0.000000,89.47000,,3.26000000,1.62000000
"HD 10180","HD 10180 f",38.96070000,24.4731133,-60.5114881,1.060000,1.109000,5911.00,0.4929000000,122.74400000000,0.119000,90.00000,327.0000,23.90000000,5.24000000
"HD 126614","HD 126614 b",73.09610000,216.7005171,-5.1784093,0.960000,1.369794,5568.00,2.2490000000,1257.25303000000,0.548000,97.47700,304.9170,107.74382997,12.70000000
"HD 10180","HD 10180 g",38.96070000,24.4731133,-60.5114881,1.060000,1.109000,5911.00,1.4270000000,604.67000000000,0.263000,90.00000,327.0000,3375.33768234,
"HD 12661","HD 12661 b",37.84780000,31.1423525,25.4135632,1.200000,1.200000,5645.00,0.8400000000,262.70862000000,0.380000,86.00000,-60.6200,772.32690000,13.30000000
"HAT-P-15","HAT-P-15 b",192.51600000,66.2481420,39.4606020,1.000000,1.070000,5568.00,0.0965000000,10.86350000000,0.190000,89.10000,262.0000,616.59020000,11.88154000
"HAT-P-16","HAT-P-16 b",226.63700000,9.5730343,42.4630961,1.218000,1.158000,6140.00,0.0413000000,2.77596727000,0.046200,88.40000,213.0000,1341.56043000,14.68376472
"Kepler-764","Kepler-764 b",1047.84000000,297.3931183,47.1645814,0.920000,0.890000,5557.00,0.0724000000,7.33683936000,0.000000,89.93000,,3.33000000,1.64000000
"Kepler-123","Kepler-123 b",1021.66000000,296.9985853,42.7819633,1.079000,1.264000,6089.00,0.1350000000,17.23236600000,0.000000,89.17000,,55.30000000,2.94000000
"HD 104985","HD 104985 b",100.57600000,181.3157854,76.9053359,1.220000,11.120000,4738.00,0.7150000000,199.68000000000,0.047000,,133.8000,1766.80811451,12.80000000
"HD 104067","HD 104067 b",20.36320000,179.7923543,-20.3556058,0.820000,0.780000,4952.00,0.2674000000,55.85100000000,0.123000,,29.0000,62.10000000,9.20000000
"HD 13189","HD 13189 b",497.82300000,32.4173964,32.3164548,2.240000,38.410000,4175.00,1.2500000000,471.60001000000,0.270000,,160.7000,3480.23850000,12.40000000
"HD 106252","HD 106252 b",38.18500000,183.3730583,10.0404302,1.050000,1.050000,5874.00,2.6550000000,1535.00000000000,0.480000,46.00000,291.4000,3178.28407000,12.50000000
"HD 132406","HD 132406 b",70.78320000,224.2276121,53.3809615,0.973000,1.340000,5766.00,1.9800000000,908.00000000000,0.250000,122.00000,239.0000,1887.90073758,12.80000000
"HD 108874","HD 108874 c",59.51750000,187.6126029,22.8794399,0.950000,1.050000,5551.00,2.6590000000,1624.00000000000,0.239000,,27.0000,314.64000000,13.80000000
"HD 10647","HD 10647 b",17.33570000,25.6233526,-53.7412852,1.110000,1.100000,6218.00,2.0150000000,989.20000000000,0.150000,,212.0000,298.75000000,13.80000000
"HD 134060","HD 134060 b",24.01250000,227.6847587,-61.4223747,1.095000,1.164285,5966.00,0.0444000000,3.26960000000,0.450000,,-98.2300,10.10000000,3.16000000
"HAT-P-21","HAT-P-21 b",277.27800000,171.2749348,41.0280207,1.240000,1.210000,5588.00,0.0503700000,4.12448000000,0.230000,87.20000,305.8000,1547.83210000,12.44199000
"HD 215152","HD 215152 b",21.59740000,340.8380941,-6.4020685,0.770000,0.730000,4935.00,0.0576380000,5.75999000000,0.000000,0.18710,,565.41673605,
"HD 37124","HD 37124 c",31.66340000,84.2599947,20.7289784,0.850000,0.949168,5698.64,1.7100000000,885.50000000000,0.125000,,53.0000,207.22516000,14.10000000
"HD 159868","HD 159868 b",55.85030000,264.7466665,-43.1462347,1.190000,2.130000,5534.00,2.3200000000,1184.10000000000,0.024000,,63.0000,704.94694000,13.30000000
"HD 187085","HD 187085 b",45.89930000,297.3915731,-37.7809929,1.189000,1.270000,6117.00,2.1000000000,1019.74000000000,0.251000,,98.3150,265.70588000,13.90000000
"HD 216437","HD 216437 b",26.69020000,343.6639631,-70.0733957,1.220000,1.394000,5909.00,2.5700000000,1359.00000000000,0.310000,148.00000,65.0000,1334.87930940,13.00000000
"HD 187123","HD 187123 c",45.95480000,296.7428786,34.4189900,1.040000,1.150430,5790.00,4.8900000000,3810.00000000000,0.252000,137.20000,243.0000,912.16752809,13.20000000
"HD 216770","HD 216770 b",36.66250000,343.9748751,-26.6595286,0.740000,0.930000,5399.00,0.4600000000,118.45000000000,0.370000,,281.0000,181.16310000,14.10000000
"HD 18742","HD 18742 b",162.68500000,45.0443115,-20.8027024,1.360000,5.130000,4940.00,1.8200000000,766.00000000000,0.040000,,190.0000,1080.62200000,13.10000000
"HD 21693","HD 21693 c",33.25500000,51.8040469,-58.3232726,0.800000,0.914378,5430.00,0.2586000000,53.73570000000,0.070000,,-17.3400,17.37000000,4.34000000
"HD 162020","HD 162020 b",30.82480000,267.6599252,-40.3184646,0.420000,0.750000,4723.00,0.0800000000,8.42820000000,0.280000,,-27.3280,3127.44720000,12.50000000
"HD 190647","HD 190647 b",54.47380000,301.8318167,-35.5395236,1.069000,1.376000,5656.00,2.2310000000,1176.45000000000,0.224000,,219.5410,630.89255000,13.40000000
"HD 190984","HD 190984 b",148.18700000,302.8779827,-64.6202728,0.910000,1.530000,5988.00,5.5000000000,4885.00000000000,0.570000,64.00000,318.0000,1137.82569706,13.00000000
"HD 192263","HD 192263 b",19.63590000,303.4990864,-0.8657574,0.660000,0.740000,4976.00,0.1500000000,24.35560000000,0.050000,,20.0000,177.98480000,14.20000000
"HD 217786","HD 217786 b",55.48470000,345.7838088,-0.4303594,1.140000,1.270000,5966.00,2.4460000000,1301.36009000000,0.311000,69.76700,100.1670,4402.55909376,12.30000000
"HD 217107","HD 217107 c",20.06190000,344.5647243,-2.3954489,1.045000,1.224500,5622.00,5.9220000000,5138.70000000000,0.391800,88.00000,205.0000,1388.91013859,12.90000000
"HD 41004 B","HD 41004 B b",41.55040000,89.9565956,-48.2394114,0.400000,1.041370,5036.00,,1.32830000000,0.081000,,178.5000,5838.29000000,12.10000000
"HD 163607","HD 163607 c",67.78550000,268.4181383,56.3924701,1.120000,1.760000,5522.00,2.3900000000,1272.00000000000,0.080000,,274.0000,699.54383000,13.30000000
"HD 192310","HD 192310 c",8.79687000,303.8284712,-27.0337556,0.800000,0.857922,5166.00,1.1800000000,525.80000000000,0.320000,90.00000,110.0000,24.00000000,5.25000000
"HD 4208","HD 4208 b",34.19370000,11.1125532,-26.5150392,0.883000,0.846000,5717.00,1.6620000000,832.97000000000,0.042000,,217.6340,257.44230000,13.90000000
"HD 164922","HD 164922 b",22.00160000,270.6304652,26.3104077,0.926000,0.946000,5390.00,2.1600000000,1207.00000000000,0.080000,,116.0000,116.00000000,13.30000000
"HD 197037","HD 197037 b",33.19440000,309.8869681,42.2475930,1.110000,1.105000,6150.00,2.0700000000,1035.70000000000,0.220000,,298.0000,251.00000000,13.90000000
"HD 4308","HD 4308 b",22.01580000,11.1652594,-65.6527159,0.930000,1.020000,5686.00,0.1200000000,15.56000000000,0.000000,,359.0000,15.89150000,4.12000000
"Kepler-272","Kepler-272 c",889.60800000,299.1275257,47.5938319,0.910000,0.929000,5297.00,0.0610000000,6.05734200000,0.000000,88.98000,,97.80000000,1.79000000
"HD 4313","HD 4313 b",136.30800000,11.4181301,7.8450492,1.630000,5.140000,4943.00,1.1570000000,356.21000000000,0.147000,,102.0000,612.45841000,13.40000000
"HD 168746","HD 168746 b",41.56810000,275.4573269,-11.9229757,1.070000,1.090000,5570.00,0.0700000000,6.40400000000,0.110000,,62.5000,85.81410000,11.10000000
"HD 148156","HD 148156 b",57.12890000,247.0723035,-46.3175085,1.220000,1.210000,6308.00,2.4500000000,1027.00000000000,0.520000,,35.0000,270.14400000,13.90000000
"HD 17092","HD 17092 b",228.42200000,41.5924261,49.6530375,6.730000,13.580000,4326.00,1.3100000000,359.89999000000,0.170000,,347.4000,3219.61790000,12.50000000
"HD 27894","HD 27894 b",43.82140000,65.1975693,-59.4096776,0.810000,0.891767,4875.00,0.1250000000,18.01939000000,0.047000,89.00000,156.9830,196.73578393,14.10000000
"HD 28254","HD 28254 b",55.28840000,66.2108141,-50.6228081,1.100000,1.480000,5664.00,2.4500000000,1333.00000000000,0.950000,162.00000,289.0000,1207.74794660,13.00000000
"HD 148427","HD 148427 b",71.34990000,247.1171311,-13.3996231,1.640000,3.860000,5025.00,1.1100000000,331.90000000000,0.120000,90.20000,267.2000,381.39408840,13.70000000
"HD 171028","HD 171028 b",111.65900000,278.0643694,6.9456827,1.530000,2.470000,5671.00,1.3200000000,550.00000000000,0.590000,,304.0000,832.71460000,13.20000000
"HD 204313","HD 204313 c",47.79450000,322.0510568,-21.7274194,1.030000,1.100000,5767.00,0.2110000000,34.95875000000,0.059000,,309.0500,17.16273398,4.31000000
"HD 30177","HD 30177 b",55.58670000,70.4770964,-58.0208085,0.980000,1.019000,5680.00,3.4900000000,2539.00000000000,0.186000,65.50000,32.4220,2622.08435775,12.60000000
"HD 290327","HD 290327 b",56.43300000,80.8399887,-2.2780391,0.840000,0.950000,5505.00,3.4300000000,2443.00000000000,0.080000,,268.0000,772.32690000,13.30000000
"HD 152581","HD 152581 b",165.76000000,253.4316451,11.9736828,1.300000,5.140000,5027.00,1.6600000000,686.50000000000,0.040000,,181.0000,594.02427000,13.40000000
"HD 177830","HD 177830 b",62.76740000,286.3363574,25.9204327,1.700000,3.260000,4901.00,1.1400000000,410.10001000000,0.100000,,85.0000,537.13270000,13.50000000
"HD 20794","HD 20794 b",6.00278000,49.9997666,-43.0666533,0.790000,0.930000,5368.00,0.1257000000,18.31400000000,0.064000,90.00000,25.0000,2.70000000,1.45000000
"HD 31253","HD 31253 b",58.14380000,73.6822877,12.3520103,1.700000,1.750000,6130.00,1.2600000000,466.00000000000,0.300000,,244.0000,197.05460000,14.10000000
"HD 178911 B","HD 178911 B b",40.97270000,287.2632091,34.6006972,1.240000,1.080000,5588.00,0.3400000000,71.48400000000,0.110000,,-13.9000,2552.17490000,12.60000000
"HD 155358","HD 155358 b",43.61970000,257.3930947,33.3549277,1.150000,1.380000,5905.00,0.6300000000,194.30000000000,0.170000,,143.0000,314.65170000,13.80000000
"HD 154857","HD 154857 b",63.44820000,257.8161940,-56.6810380,1.960000,2.300000,5589.00,1.2900000000,408.60001000000,0.460000,,57.0000,778.68350000,13.30000000
"HD 155358","HD 155358 c",43.61970000,257.3930947,33.3549277,0.920000,1.380000,5900.00,1.0200000000,391.90000000000,0.160000,,180.0000,261.00000000,13.90000000
"HD 210702","HD 210702 b",54.19630000,332.9638643,16.0404806,1.330000,4.540000,4912.00,1.0790000000,355.50000000000,0.071000,,112.4000,481.51003660,13.60000000
"HD 3651","HD 3651 b",11.13360000,9.8387218,21.2488844,0.799000,0.871954,5221.00,0.2950000000,62.25000000000,0.645000,,243.0000,72.46524000,10.10000000
"HD 156668","HD 156668 b",24.33230000,259.4183491,29.2281610,0.772000,0.720000,4850.00,0.0500000000,4.64550000000,0.000000,,36.0000,4.15000000,1.87000000
"HD 156411","HD 156411 b",56.86550000,259.9639522,-48.5502313,1.250000,2.160000,5900.00,1.8800000000,842.20000000000,0.220000,,45.0000,235.18000000,14.00000000
"HD 183263","HD 183263 b",54.19550000,292.1022982,8.3579183,1.060000,1.230000,5948.00,1.4600000000,624.87404000000,0.383000,90.00000,232.0500,1103.18240070,13.10000000
"HD 63454","HD 63454 b",37.68940000,114.8406393,-78.2791464,0.420000,0.770000,4812.00,0.0400000000,2.81805000000,0.000000,,87.3000,79.45750000,12.31000000
"HD 89307","HD 89307 b",32.01040000,154.5874958,12.6209392,1.270000,1.100000,5955.00,3.2700000000,2166.00000000000,0.200000,72.00000,14.0000,642.01338214,13.40000000
"rho CrB","rho CrB b",17.46710000,240.2600639,33.3001861,1.000000,1.361700,5817.00,0.2245000000,39.84900000000,0.046000,,270.1000,347.99500000,13.70000000
"HD 66428","HD 66428 b",53.28170000,120.8691654,-1.1636019,1.010000,1.130000,5716.00,3.3950000000,2269.81726000000,0.471000,16.63900,185.6890,3478.94974302,12.40000000
"HD 93083","HD 93083 b",28.51590000,161.0866672,-33.5776794,0.836000,0.837000,5033.80,0.5080000000,144.72000000000,0.118000,,334.0000,143.34061156,14.30000000
"HD 69830","HD 69830 b",12.55910000,124.6010091,-12.6364246,0.860000,0.886947,5385.00,0.0785000000,8.66700000000,0.100000,,340.0000,10.20000000,3.17000000
"TrES-3","TrES-3 b",231.33700000,268.0291106,37.5463268,0.928000,0.829000,5650.00,0.0228200000,1.30618581000,0.000000,81.85000,270.5000,607.03000000,14.97500000
"WASP-50","WASP-50 b",184.84800000,43.6880738,-10.8980242,0.892000,0.843000,5400.00,0.0293000000,1.95510000000,0.009000,84.88000,44.0000,466.82870400,13.06969400
"HD 69830","HD 69830 d",12.55910000,124.6010091,-12.6364246,0.860000,0.886947,5385.00,0.6300000000,197.00000000000,0.070000,,224.0000,18.10000000,4.45000000
"HD 96127","HD 96127 b",587.65900000,166.4415020,44.3015500,0.910000,35.000000,3943.00,1.4100000000,638.90000000000,0.300000,89.90000,163.1000,1207.74794660,13.00000000
"HD 70573","HD 70573 b",59.18200000,125.7079153,1.8591088,1.000000,0.976919,5737.00,1.7600000000,851.80000000000,0.400000,,269.6000,1900.00000000,12.80000000
"HD 97658","HD 97658 b",21.56180000,168.6376584,25.7105962,0.850000,0.728000,5212.00,0.0805000000,9.48971160000,0.050000,89.05000,-10.0000,8.30000000,2.12000000
"V0391 Peg","V0391 Peg b",1195.98000000,331.0504119,26.4188227,0.500000,0.230000,29300.00,1.7000000000,1170.00000000000,0.000000,,,1017.05600000,13.10000000
"WASP-8","WASP-8 b",89.96060000,359.9008737,-35.0313349,1.340000,1.030000,5600.00,0.0801000000,8.15872000000,0.310000,88.55000,274.2150,807.28820000,12.66617000
"WASP-10","WASP-10 b",140.99800000,348.9930457,31.4627508,0.750000,0.698000,4675.00,0.0378100000,3.09276160000,0.047300,88.49000,165.6000,1001.12000000,12.10600000
"XO-2 N","XO-2 N b",154.27300000,117.0267691,50.2251472,0.960000,0.998000,5290.00,0.0366600000,2.61585906000,0.000000,88.01000,90.0000,199.91507000,11.13053700
"HD 74156","HD 74156 b",57.60300000,130.6047813,4.5772338,1.100000,1.510576,6068.00,0.2800000000,51.63564000000,0.636000,,174.4000,532.36258173,13.50000000
"HD 99706","HD 99706 b",146.60000000,172.1261621,43.9662025,1.460000,5.520000,4862.00,1.9800000000,841.00000000000,0.250000,,50.0000,390.93090000,13.70000000
"HIP 12961","HIP 12961 b",23.37100000,41.6800749,-23.0860048,0.690000,0.650000,3901.00,0.2500000000,57.43500000000,0.170000,,272.0000,114.41880000,13.20000000
"HD 45184","HD 45184 b",21.95320000,96.1820205,-28.7806402,1.030000,1.075139,5869.00,0.0644000000,5.88540000000,0.070000,,145.8000,12.19000000,3.52000000
"WASP-16","WASP-16 b",194.13400000,214.6830109,-20.2754374,1.780000,1.140000,5700.00,0.0415000000,3.11860000000,0.000000,85.22000,97.0000,394.10920000,13.67498000
"HD 45364","HD 45364 b",34.35400000,96.4105736,-31.4810037,0.820000,0.890000,5466.00,0.6793000000,225.79000000000,0.067000,,92.0000,60.16491745,9.03000000
"HD 75898","HD 75898 b",78.05050000,133.4611999,33.0566885,1.295000,1.550000,6122.00,1.2025000000,422.82000000000,0.105000,,-116.8000,810.46243785,13.20000000
"HD 7924","HD 7924 b",16.99220000,20.4956562,76.7101475,0.650000,0.780000,5131.00,0.0600000000,5.39792000000,0.060000,0.24720,-8.0000,2058.25676373,
"Kepler-746","Kepler-746 b",450.00000000,290.6822097,37.3551593,0.910000,0.930000,5418.00,0.0435000000,3.48159251000,0.000000,89.71000,,1.41000000,1.11000000
"HD 79498","HD 79498 b",48.94890000,138.7885794,23.3748792,1.080000,1.050000,5748.00,2.9800000000,1807.00000000000,0.575000,,226.8000,425.89220000,13.60000000
"HD 48265","HD 48265 b",90.54460000,100.0073683,-48.5418284,1.312000,1.901000,5733.00,1.8140000000,778.51000000000,0.211000,11.70000,308.3130,2351.93021180,12.60000000
"HD 49674","HD 49674 b",43.03990000,102.8773483,40.8672284,1.030000,1.020000,5602.00,0.0600000000,4.94737000000,0.090000,,17.0000,31.78300000,6.20000000
"HIP 57274","HIP 57274 c",25.86180000,176.1705487,30.9576484,0.730000,0.680000,4640.00,0.1780000000,32.03000000000,0.050000,,356.2000,130.00000000,14.20000000
"HD 52265","HD 52265 b",29.98030000,105.0746449,-5.3668142,1.204000,1.320000,6136.00,0.5200000000,119.27000000000,0.270000,,242.0000,384.57430000,13.70000000
"HR 8799","HR 8799 e",41.24410000,346.8701486,21.1340376,1.510000,1.493380,7400.00,16.4000000000,20815.60000000000,0.150000,25.00000,,3178.30000000,13.11453000
"HD 5891","HD 5891 b",283.50200000,15.1383168,20.2923139,1.930000,10.640000,4673.00,0.6400000000,177.11000000000,0.070000,,354.0000,2425.04290000,12.60000000
"HD 85390","HD 85390 b",33.52250000,147.5105663,-49.7905254,0.758000,0.800000,5186.00,1.3730000000,799.52000000000,0.500000,,250.0000,31.46517000,6.16000000
"xi Aql","xi Aql b",56.18580000,298.5624491,8.4611051,1.740000,10.860000,4841.00,0.6250000000,136.97000000000,0.059000,,0.0000,616.90493799,13.40000000
"WASP-35","WASP-35 b",202.21800000,76.0818912,-6.2297801,1.050000,1.080000,5990.00,0.0431700000,3.16158000000,0.000000,87.96000,,225.65930000,14.57170000
"TOI-1408","TOI-1408 b",139.48400000,313.5110469,72.5806455,1.312000,1.530000,6117.00,0.0577800000,4.42587000000,0.002300,82.40000,170.0000,593.00000000,25.00000000
"TOI-2524","TOI-2524 b",438.84200000,160.8868435,-1.9126984,1.007000,1.119000,5831.00,0.0730000000,7.18585000000,0.000000,89.40000,,203.41018048,11.20898070
"HD 219415","HD 219415 b",165.18400000,348.7243579,56.7303001,1.000000,2.900000,4820.00,3.2000000000,2093.30000000000,0.400000,,207.0000,317.83000000,13.80000000
"WD 0806-661","WD 0806-661 b",19.24440000,121.7275683,-66.3058835,0.605000,,10393.00,2500.0000000000,,,,,2224.79884900,12.10569916
"WASP-99","WASP-99 b",158.66000000,39.8976689,-50.0081934,1.210000,1.640000,6150.00,0.0717000000,5.75251000000,0.000000,88.80000,,772.32690000,11.43318000
"HD 32963","HD 32963 b",38.07860000,76.9820146,26.3276805,0.940000,1.111044,5727.00,3.4100000000,2372.00000000000,0.070000,19.30000,107.0000,657.90480249,13.40000000
"K2-133","K2-133 b",75.17030000,70.1493775,25.0098135,0.461000,0.455000,3655.00,0.0319400000,3.07133000000,,87.60000,,2.36000000,1.34000000
"HATS-53","HATS-53 b",585.77000000,176.6283230,-33.8600764,0.964000,1.101000,5644.00,0.0475300000,3.85377680000,0.330000,88.78000,,189.10885000,15.02006000
"Kepler-286","Kepler-286 b",1226.85000000,290.6761874,48.2942362,0.830000,0.863000,5580.00,0.0270000000,1.79630200000,0.000000,89.88000,,2.07000000,1.24000000
"TOI-283","TOI-283 b",82.70130000,118.5693065,-65.4414820,0.800000,0.850000,5213.00,0.1230000000,17.61745000000,0.000000,89.12000,90.0000,6.54000000,2.34000000
"Kepler-69","Kepler-69 b",730.62500000,293.2609013,44.8688656,0.810000,0.930000,5638.00,0.0940000000,13.72234100000,0.160000,89.62000,,5.65000000,2.24000000
"TOI-2525","TOI-2525 b",395.39800000,86.8509737,-60.5213081,0.849000,0.785000,5096.00,0.1511000000,23.28560000000,0.170000,89.50000,345.9000,26.69758619,8.67575106
"HD 169830","HD 169830 b",37.60480000,276.9561859,-29.8167919,1.170000,1.935709,6300.00,0.7650000000,225.67372000000,0.294000,,147.7430,804.42369812,13.20000000
